e, 1
v, 0, 128, 0, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
t, 6, 128, 0, 518
t, 7, 128, 0, 518
t, 8, 128, 0, 518
t, 9, 128, 0, 518
t, 10, 128, 0, 518
t, 11, 128, 0, 518
t, 12, 128, 0, 518
t, 13, 128, 0, 518
t, 14, 128, 0, 518
t, 15, 128, 0, 518
t, 16, 128, 0, 518
v, 1, 121.179, -6.21379, 504.127
t, 17, 121.179, -6.21379, 504.127
t, 18, 121.179, -6.21379, 504.127
t, 19, 121.179, -6.21379, 504.127
v, 2, 173.202, 68.9623, 381.896
t, 20, 173.202, 68.9623, 381.896
v, 3, 123.936, 8.65492, 484.145
t, 21, 123.936, 8.65492, 484.145
t, 22, 123.936, 8.65492, 484.145
v, 4, 106.466, -28.7454, 526.463
t, 23, 106.466, -28.7454, 526.463
t, 24, 106.466, -28.7454, 526.463
v, 5, 87.239, 205.931, 703.973
t, 25, 87.239, 205.931, 703.973
v, 6, 170.05, 188.6, 676.431
t, 26, 170.05, 188.6, 676.431
v, 7, 109.946, 5.98091, 484.259
t, 27, 109.946, 5.98091, 484.259
v, 8, -98.5905, -5.76825, 539.431
t, 28, -98.5905, -5.76825, 539.431
v, 9, 0.326559, 396.002, 314.656
t, 29, 0.326559, 396.002, 314.656
v, 10, 1.45152, 396.411, 314.546
t, 30, 1.45152, 396.411, 314.546
v, 11, 73.6093, 133.883, 504.882
t, 31, 73.7516, 133.948, 504.819
t, 32, 73.4669, 133.818, 504.946
v, 12, 208.177, -30.6813, 467.845
t, 33, 208.177, -30.6813, 467.845
t, 34, 208.177, -30.6813, 467.845
