e, 16
v, 0, 128.052, -0.0246044, 517.98
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
t, 6, 128, 0, 518
t, 7, 128, 0, 518
t, 8, 128, 0, 518
t, 9, 128, 0, 518
t, 10, 128, 0, 518
t, 11, 128, 0, 518
t, 16, 128.67, -0.319858, 517.744
v, 1, 100.867, -38.6284, 565.302
t, 12, 100.867, -38.6284, 565.302
v, 2, 80.4125, -134.73, 605.585
t, 13, 80.4125, -134.73, 605.585
v, 3, 151.031, -27.9748, 512.293
t, 14, 151.031, -27.9748, 512.293
v, 4, 96.6509, 46.6656, 499.983
t, 15, 96.6509, 46.6656, 499.983
v, 5, 114.5, 0.80823, 526.739
t, 17, 114.5, 0.80823, 526.739
v, 6, 158.337, -119.907, 572.463
t, 18, 158.337, -119.907, 572.463
v, 7, 82.5482, -11.6084, 523.551
t, 19, 82.5482, -11.6084, 523.551
t, 20, 82.5482, -11.6084, 523.551
t, 21, 82.5482, -11.6084, 523.551
s, 0, 82.5482, -11.6084, 523.551
s, 1, 82.5482, -11.6084, 523.551
v, 8, 600.384, -561.172, 515.829
t, 22, 600.384, -561.172, 515.829
v, 9, 665.94, -158.571, 1157.31
t, 23, 665.94, -158.571, 1157.31
v, 10, 652.086, -203.098, 1145.71
t, 24, 652.086, -203.098, 1145.71
v, 11, 330.951, -110.466, 483.533
t, 25, 330.951, -110.466, 483.533
v, 12, 235.514, -134.246, 574.545
t, 26, 235.514, -134.246, 574.545
v, 13, 264.033, -54.1286, 454.781
t, 27, 264.033, -54.1286, 454.781
t, 28, 264.033, -54.1286, 454.781
v, 14, 322.731, -57.2005, 468.893
t, 29, 322.731, -57.2005, 468.893
v, 15, 326.506, -60.5776, 466.472
t, 30, 326.506, -60.5776, 466.472
v, 16, 171.776, -134.387, 473.712
t, 31, 171.776, -134.387, 473.712
