e, 23
v, 0, 128, -3.70349e-06, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
s, 2, 128, -1.48139e-05, 518
s, 3, 128, -1.48139e-05, 518
v, 1, 61.4058, -8.09499, 610.889
t, 6, 61.4058, -8.09499, 610.889
v, 2, 143.505, 20.6068, 520.291
t, 7, 143.505, 20.6068, 520.291
t, 8, 143.505, 20.6068, 520.291
s, 0, 143.505, 20.6068, 520.291
s, 1, 143.505, 20.6068, 520.291
v, 3, 140.987, -18.5344, 521.629
t, 9, 140.987, -18.5344, 521.629
t, 10, 140.987, -18.5344, 521.629
t, 11, 140.987, -18.5344, 521.629
v, 4, 144.765, -25.6985, 506.961
t, 12, 144.765, -25.6985, 506.961
t, 13, 144.765, -25.6985, 506.961
v, 5, 144.999, -29.3723, 503.403
t, 14, 144.999, -29.3723, 503.403
