e, 77
v, 0, 128, 2.66148e-07, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
t, 6, 128, 0, 518
s, 1, 128, 8.8716e-07, 518
s, 2, 128, 8.8716e-07, 518
s, 3, 128, 8.8716e-07, 518
v, 1, 116.236, -1.16667, 495.153
t, 7, 116.236, -1.16667, 495.153
v, 2, 124.194, 9.43489, 490.238
t, 8, 124.194, 9.43489, 490.238
t, 9, 124.194, 9.43489, 490.238
t, 10, 124.194, 9.43489, 490.238
v, 3, 170.228, -117.596, 552.802
t, 11, 170.228, -117.596, 552.802
t, 12, 170.228, -117.596, 552.802
t, 13, 170.228, -117.596, 552.802
t, 14, 170.228, -117.596, 552.802
v, 4, -2930.05, 49528.2, -12071.6
t, 15, -2930.05, 49528.2, -12071.6
v, 5, 118.483, 15.7687, 542.231
t, 16, 118.483, 15.7687, 542.231
v, 6, 152.181, 66.2305, 586.817
t, 17, 152.166, 66.297, 586.845
s, 0, 152.195, 66.164, 586.788
v, 7, 303.121, -147.312, 669.037
t, 18, 303.121, -147.312, 669.037
v, 8, 124.487, 10.5989, 491.338
t, 19, 124.487, 10.5989, 491.338
v, 9, 338.07, -24.0632, 617.363
t, 20, 338.07, -24.0632, 617.363
v, 10, 320.272, 12.3535, 578.692
t, 21, 320.272, 12.3535, 578.692
v, 11, 323.954, 5.94566, 581.898
t, 22, 323.954, 5.94566, 581.898
