e, 66
v, 0, 128, -5.17404e-07, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
s, 0, 128, 2.30074e-06, 518
s, 1, 128, 2.30074e-06, 518
s, 2, 128, -4.88776e-06, 518
s, 3, 128, -4.88776e-06, 518
v, 1, 156.157, 15.3548, 564.498
t, 6, 156.157, 15.3548, 564.498
v, 2, 231.011, -550.807, 599.191
t, 7, 231.011, -550.807, 599.191
t, 8, 231.011, -550.807, 599.191
v, 3, 126.43, -13.7798, 523.187
t, 9, 126.43, -13.7798, 523.187
t, 10, 126.43, -13.7798, 523.187
t, 11, 126.43, -13.7798, 523.187
v, 4, 176.807, -133.659, 539.248
t, 12, 176.807, -133.659, 539.248
v, 5, 92.7631, -73.7298, 597.636
t, 13, 92.7631, -73.7298, 597.636
v, 6, 40.2296, -62.0253, 562.324
t, 14, 40.2296, -62.0253, 562.324
v, 7, 117.465, -149.31, 501.459
t, 15, 117.465, -149.31, 501.459
v, 8, 43.9226, -173.76, 509.378
t, 16, 43.9226, -173.76, 509.378
