e, 40
v, 0, 128, 0, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
t, 6, 128, 0, 518
t, 7, 128, 0, 518
t, 8, 128, 0, 518
t, 9, 128, 0, 518
t, 10, 128, 0, 518
v, 1, 151.487, 8.11941, 549.784
t, 11, 151.487, 8.11941, 549.784
t, 12, 151.487, 8.11941, 549.784
t, 13, 151.487, 8.11941, 549.784
t, 14, 151.487, 8.11941, 549.784
t, 15, 151.487, 8.11941, 549.784
v, 2, 137.409, 43.1047, 520.543
t, 16, 137.409, 43.1047, 520.543
v, 3, 97.2563, 18.2908, 489.908
t, 17, 97.2563, 18.2908, 489.908
v, 4, 162.891, 10.444, 562.29
t, 18, 162.891, 10.444, 562.29
t, 19, 162.891, 10.444, 562.29
v, 5, 160.373, -27.8659, 571.996
t, 20, 160.327, -27.9215, 572.002
s, 0, 160.418, -27.8103, 571.991
v, 6, 127.325, -0.0855502, 520.769
t, 21, 127.312, -0.15482, 520.767
s, 1, 127.339, -0.0162801, 520.771
v, 7, 150.053, 53.2269, 496.45
t, 22, 150.053, 53.2269, 496.45
v, 8, 76.0874, -8.98393, 573.262
t, 23, 76.0874, -8.98393, 573.262
