e, 21
v, 0, 127.91, 0.103836, 517.987
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 4, 127.64, 0.415348, 517.947
t, 5, 127.64, 0.415348, 517.947
t, 6, 127.64, 0.415348, 517.947
s, 0, 128, -1.23782e-06, 518
s, 1, 128, -1.23782e-06, 518
s, 2, 128, 4.3322e-06, 518
s, 3, 128, 4.3322e-06, 518
s, 4, 128, -1.01265e-05, 518
s, 5, 128, -1.01265e-05, 518
v, 1, 127.8, -7.62284, 503.31
t, 3, 127.8, -7.62284, 503.31
v, 2, 100.15, -9.01244, 512.844
t, 7, 100.202, -8.98205, 512.884
s, 6, 100.097, -9.04282, 512.803
v, 3, 143.912, -40.4475, 494.433
t, 8, 143.912, -40.4475, 494.433
