e, 64
v, 0, 128, 3.76581e-07, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
t, 6, 128, 0, 518
t, 7, 128, 0, 518
t, 8, 128, 0, 518
t, 9, 128, 0, 518
t, 10, 128, 0, 518
t, 11, 128, 0, 518
t, 12, 128, 0, 518
t, 13, 128, 0, 518
t, 14, 128, 0, 518
s, 0, 128, 3.20094e-06, 518
s, 1, 128, 3.20094e-06, 518
v, 1, 106.802, 22.6721, 499.069
t, 15, 106.802, 22.6721, 499.069
v, 2, 181.644, 115.405, 532.403
t, 16, 181.644, 115.405, 532.403
v, 3, 128.013, 2.05837, 517.357
t, 17, 128.013, 2.05837, 517.357
v, 4, 126.416, -4.20641, 516.28
t, 18, 126.416, -4.20641, 516.28
v, 5, 63.5573, 91.644, 784.94
t, 19, 63.5573, 91.644, 784.94
v, 6, 148.738, -15.7689, 518.888
t, 20, 148.738, -15.7689, 518.888
t, 21, 148.738, -15.7689, 518.888
t, 22, 148.738, -15.7689, 518.888
v, 7, 154.172, 37.1923, 466.78
t, 23, 154.172, 37.1923, 466.78
s, 2, 154.172, 37.1923, 466.78
s, 3, 154.172, 37.1923, 466.78
v, 8, 135.76, -16.3292, 497.971
t, 24, 135.76, -16.3292, 497.971
v, 9, 302.324, 107.132, 475.375
t, 25, 302.324, 107.132, 475.375
v, 10, 60.714, -31.3228, 469.625
t, 26, 60.714, -31.3228, 469.625
v, 11, 187.285, -134.436, 536.65
t, 27, 187.285, -134.436, 536.65
v, 12, 145.167, -136.764, 575.237
t, 28, 145.167, -136.764, 575.237
v, 13, 144.547, -136.288, 574.359
t, 29, 144.547, -136.288, 574.359
