e, 86
v, 0, 128.025, 0.0254743, 517.962
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
t, 6, 128, 0, 518
t, 7, 128, 0, 518
t, 8, 128, 0, 518
t, 9, 128, 0, 518
t, 10, 128, 0, 518
t, 11, 128, 0, 518
t, 16, 128.369, 0.382115, 517.436
s, 1, 128, -4.38734e-08, 518
s, 2, 128, -4.38734e-08, 518
v, 1, 120.726, -21.3966, 533.624
t, 12, 120.693, -21.4561, 533.637
s, 0, 120.759, -21.3372, 533.612
v, 2, 82.2768, 13.834, 512.141
t, 13, 82.2768, 13.834, 512.141
t, 14, 82.2768, 13.834, 512.141
v, 3, 191.208, -7.47995, 529.628
t, 15, 191.208, -7.47995, 529.628
v, 4, -472.612, 465.159, 1002.14
t, 17, -472.612, 465.159, 1002.14
v, 5, -503.678, 469.385, 994.536
t, 18, -503.678, 469.385, 994.536
v, 6, 183.681, -25.1436, 522.865
t, 19, 183.681, -25.1436, 522.865
v, 7, 246.625, -16.8714, 532.379
t, 20, 246.625, -16.8714, 532.379
t, 21, 246.625, -16.8714, 532.379
v, 8, 256.219, -15.4235, 530.293
t, 22, 256.219, -15.4235, 530.293
t, 23, 256.219, -15.4235, 530.293
t, 24, 256.219, -15.4235, 530.293
v, 9, 24.2201, -25.3888, 431.177
t, 25, 24.2201, -25.3888, 431.177
v, 10, -9.5028, -19.7962, 368.971
t, 26, -9.5028, -19.7962, 368.971
v, 11, 297.74, 139.176, 629.918
t, 27, 297.74, 139.176, 629.918
v, 12, 287.919, 135.49, 622.887
t, 28, 287.919, 135.49, 622.887
