e, 34
v, 0, 128.005, -0.00080779, 518.001
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
t, 5, 128, 0, 518
t, 6, 128, 0, 518
t, 7, 128, 0, 518
t, 8, 128, 0, 518
t, 9, 128, 0, 518
t, 10, 128, 0, 518
t, 11, 128, 0, 518
t, 12, 128, 0, 518
t, 13, 128, 0, 518
t, 14, 128, 0, 518
t, 15, 128, 0, 518
t, 16, 128, 0, 518
t, 17, 128, 0, 518
t, 18, 128, 0, 518
t, 22, 128.112, -0.017757, 518.02
s, 0, 128, -7.19631e-06, 518
s, 1, 128, -7.19631e-06, 518
v, 1, 160.355, -39.7939, 599.165
t, 19, 160.355, -39.7939, 599.165
v, 2, 88.96, 14.0119, 544.528
t, 20, 88.96, 14.0119, 544.528
v, 3, 131.054, -5.24778, 517.226
t, 21, 131.054, -5.24778, 517.226
v, 4, 162.16, -8.19527, 587.17
t, 23, 162.16, -8.19527, 587.17
t, 24, 162.16, -8.19527, 587.17
v, 5, 133.606, -8.54351, 521.118
t, 25, 133.606, -8.54351, 521.118
v, 6, -0.218307, -86.1258, 307.928
t, 26, -0.218307, -86.1258, 307.928
t, 27, -0.218307, -86.1258, 307.928
t, 28, -0.218307, -86.1258, 307.928
v, 7, -65.4125, -98.7791, 326.207
t, 29, -65.4125, -98.7791, 326.207
v, 8, 123.666, -8.78296, 521.164
t, 30, 123.666, -8.78296, 521.164
