e, 55
v, 0, 128, -1.77452e-07, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
s, 0, 128, -8.30603e-08, 518
s, 1, 128, -8.30603e-08, 518
s, 2, 128, -6.26749e-07, 518
s, 3, 128, -6.26749e-07, 518
v, 1, 122.003, 2.20588, 518.62
t, 4, 122.003, 2.20588, 518.62
v, 2, 140.599, -10.079, 524.707
t, 5, 140.599, -10.079, 524.707
v, 3, 104.196, 8.19458, 525.458
t, 6, 104.196, 8.19458, 525.458
t, 7, 104.196, 8.19458, 525.458
t, 8, 104.196, 8.19458, 525.458
s, 4, 104.196, 8.19458, 525.458
s, 5, 104.196, 8.19458, 525.458
s, 6, 104.196, 8.19458, 525.458
s, 7, 104.196, 8.19458, 525.458
