e, 49
v, 0, 128, -1.01573e-06, 518
t, 0, 128, 0, 518
t, 1, 128, 0, 518
t, 2, 128, 0, 518
t, 3, 128, 0, 518
t, 4, 128, 0, 518
s, 1, 128, -3.55504e-06, 518
s, 2, 128, -3.55504e-06, 518
v, 1, 108.276, -24.0073, 518.599
t, 5, 108.276, -24.0073, 518.599
t, 6, 108.276, -24.0073, 518.599
v, 2, 121.197, -2.86077, 502.475
t, 7, 121.197, -2.86077, 502.475
t, 8, 121.197, -2.86077, 502.475
t, 9, 121.197, -2.86077, 502.475
v, 3, 133.265, 3.80505, 522.103
t, 10, 133.226, 3.83031, 522.159
s, 0, 133.304, 3.77979, 522.047
v, 4, 184.176, -8.17665, 387.147
t, 11, 184.176, -8.17665, 387.147
v, 5, 143.902, 46.6559, 544.208
t, 12, 143.902, 46.6559, 544.208
v, 6, 497.461, 1304.46, 125.878
t, 13, 497.461, 1304.46, 125.878
t, 14, 497.461, 1304.46, 125.878
v, 7, 189.607, 100.35, 582.319
t, 15, 189.607, 100.35, 582.319
t, 16, 189.607, 100.35, 582.319
